id,A change op,B change op,C change op,D change op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,
9432,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,NOOP,[A -> B|C -> D],[A -> B|C -> D],[2; 1; 1; 2],0.004,0.004,TRUE,0.083,TRUE,0.084,0,0.152,0,0,
9687,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,NOOP,[A -> B -> C|D],[A -> B -> C|D],[1; 1; 1; 1; 1; 1],0,0,TRUE,0.025,TRUE,0.024,0,0.032,0,0,
9942,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,NOOP,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.027,TRUE,0.033,0,0.043,0,0,
1018,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0,TRUE,1.318,TRUE,1.34,0,2.294,0,0,
10198,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0,0,TRUE,0.057,TRUE,0.058,0,0.11,0,0,
10453,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.027,TRUE,0.03,0,0.048,0,0,
1273,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1],0,0,TRUE,0.623,TRUE,0.645,0,1.131,0,0,
1528,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0,TRUE,1.439,TRUE,1.508,0,2.137,0,0,
1783,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1],0.004,0,TRUE,0.485,TRUE,0.488,0,0.921,0,0,
2038,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1],0,0,TRUE,0.136,TRUE,0.14,0,0.28,0,0,
2293,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0.004,TRUE,0.769,TRUE,0.834,0,1.415,0,0,
253,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B|C -> D],[A|B|C -> D],[1; 3; 3],0,0,TRUE,22.362,TRUE,22.291,0,39.1,0,0,
2548,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1],0,0,TRUE,0.167,TRUE,0.175,0,0.326,0,0,
2803,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0.004,TRUE,1.314,TRUE,1.353,0,2.236,0,0,
3058,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1],0,0,TRUE,0.621,TRUE,0.637,0,1.13,0,0,
3313,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0,TRUE,0.795,TRUE,0.828,0,1.402,0,0,
3568,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1],0,0,TRUE,0.17,TRUE,0.171,0,0.326,0,0,
3823,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0,TRUE,0.757,TRUE,0.75,0,1.384,0,0,
4078,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1],0,0,TRUE,0.206,TRUE,0.209,0,0.384,0,0,
4333,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 2; 1],0,0,TRUE,1.403,TRUE,1.538,0,2.147,0,0,
4588,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1],0,0,TRUE,0.476,TRUE,0.468,0,0.93,0,0,
4843,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.026,TRUE,0.026,0,0.041,0,0,
508,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 1],0,0,TRUE,1.457,TRUE,1.48,0,2.151,0,0,
5098,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0.004,0,TRUE,0.047,TRUE,0.048,0,0.091,0,0,
5353,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.028,TRUE,0.028,0,0.043,0,0,
5608,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 2; 1],0,0,TRUE,1.3,TRUE,1.348,0,2.241,0,0,
5863,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1],0,0.004,TRUE,0.627,TRUE,0.622,0,1.118,0,0,
6118,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0,0,TRUE,0.069,TRUE,0.074,0,0.131,0,0,
6373,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.027,TRUE,0.028,0,0.043,0,0,
6628,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0,0,TRUE,0.051,TRUE,0.053,0,0.101,0,0,
6883,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.028,TRUE,0.028,0,0.046,0,0,
7138,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1; 2],0,0,TRUE,0.104,TRUE,0.105,0,0.199,0,0,
7393,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2],0.004,0,TRUE,0.103,TRUE,0.109,0,0.201,0,0,
763,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1],0,0.004,TRUE,0.48,TRUE,0.489,0,0.926,0,0,
7648,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1; 2],0,0.004,TRUE,0.071,TRUE,0.074,0,0.135,0,0,
7903,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.028,TRUE,0.027,0,0.043,0,0,
8158,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0,0,TRUE,0.051,TRUE,0.053,0,0.098,0,0,
8413,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.028,TRUE,0.031,0,0.046,0,0,
8668,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C|D],[A -> B|C|D],[3; 1; 1; 2],0,0,TRUE,0.416,TRUE,0.425,0,0.766,0,0,
8923,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1; 2],0,0.004,TRUE,0.125,TRUE,0.132,0,0.229,0,0,
9178,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2],0,0,TRUE,0.122,TRUE,0.13,0,0.232,0,0,
9433,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1; 2],0,0.004,TRUE,0.084,TRUE,0.085,0,0.15,0,0,
9688,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 1],0,0,TRUE,0.077,TRUE,0.081,0,0.146,0,0,
9943,CREATE_DELETE,CREATE_DELETE,CREATE_DELETE,UPDATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1],0,0.004,TRUE,0.028,TRUE,0.028,0,0.045,0,0,
1016,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,3.48,TRUE,3.622,0,6.281,0,0,
10196,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0,0.004,TRUE,0.089,TRUE,0.093,0,0.176,0,0,
10451,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.032,TRUE,0.033,0,0.056,0,0,
1271,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1; 1],0,0.004,TRUE,0.893,TRUE,0.801,0,1.633,0,0,
1526,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0.004,0,TRUE,5.569,TRUE,5.656,0,8.38,0,0,
1781,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1; 1],0,0.004,TRUE,0.686,TRUE,0.696,0,1.372,0,0,
2036,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0,0.004,TRUE,0.173,TRUE,0.176,0,0.386,0,0,
2291,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,3.563,TRUE,3.709,0,6.324,0,0,
251,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B|C -> D],[A|B|C -> D],[2; 3; 2; 1],0,0,TRUE,75.74,TRUE,75.752,0,155.433,0,0,
2546,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0.004,0,TRUE,0.215,TRUE,0.214,0,0.438,0,0,
2801,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0.004,TRUE,3.587,TRUE,3.622,0,6.255,0,0,
3056,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.881,TRUE,0.894,0,1.644,0,0,
3311,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,3.552,TRUE,3.603,0,6.305,0,0,
3566,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0.004,0.004,TRUE,0.213,TRUE,0.215,0,0.44,0,0,
3821,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0.004,TRUE,2.093,TRUE,2.149,0,4.009,0,0,
4076,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0,0,TRUE,0.263,TRUE,0.257,0,0.504,0,0,
4331,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[3; 3; 1; 1],0.004,0,TRUE,162.16,TRUE,162.291,0,269.017,0,0,
4586,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1; 1; 1],0,0.004,TRUE,1.417,TRUE,1.459,0,3.216,0,0,
4841,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.028,TRUE,0.028,0,0.047,0,0,
506,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,5.51,TRUE,5.693,0,8.379,0,0,
5096,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0,0,TRUE,0.066,TRUE,0.066,0,0.138,0,0,
5351,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0.004,TRUE,0.029,TRUE,0.028,0,0.049,0,0,
5606,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A|C -> B|D],[A|C -> B|D],[3; 2; 1; 2],0,0,TRUE,23.748,TRUE,24.223,0,47.613,0,0,
5861,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1; 1; 1],0.004,0,TRUE,1.853,TRUE,1.908,0,3.843,0,0,
6116,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0.004,0,TRUE,0.189,TRUE,0.196,0,0.386,0,0,
6371,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0.004,TRUE,0.03,TRUE,0.027,0,0.05,0,0,
6626,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0,0,TRUE,0.076,TRUE,0.08,0,0.158,0,0,
6881,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0.004,TRUE,0.032,TRUE,0.031,0,0.052,0,0,
7136,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1; 2; 1],0,0,TRUE,0.189,TRUE,0.192,0,0.376,0,0,
7391,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0,0.004,TRUE,0.192,TRUE,0.193,0,0.39,0,0,
761,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.689,TRUE,0.697,0,1.37,0,0,
7646,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1; 2; 1],0.004,0,TRUE,0.091,TRUE,0.092,0,0.181,0,0,
7901,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.028,TRUE,0.029,0,0.048,0,0,
8156,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0.004,0.004,TRUE,0.075,TRUE,0.076,0,0.155,0,0,
8411,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0.004,TRUE,0.03,TRUE,0.032,0,0.053,0,0,
8666,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C|D],[A -> B|C|D],[3; 1; 1; 3],0,0,TRUE,3.708,TRUE,3.763,0,6.677,0,0,
8921,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1; 2; 1],0.004,0.004,TRUE,0.239,TRUE,0.24,0,0.45,0,0,
9176,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0,0,TRUE,0.235,TRUE,0.243,0,0.453,0,0,
9431,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1; 2; 1],0.004,0,TRUE,0.107,TRUE,0.109,0,0.208,0,0,
9686,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0,0,TRUE,0.241,TRUE,0.246,0,0.458,0,0,
9941,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,CREATE_DELETE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0.004,TRUE,0.03,TRUE,0.031,0,0.052,0,0,
1015,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0.004,TRUE,3.565,TRUE,3.625,0,6.29,0,0,
10195,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0.004,0.004,TRUE,0.087,TRUE,0.089,0,0.16,0,0,
10450,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0.004,TRUE,0.032,TRUE,0.032,0,0.051,0,0,
1270,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.879,TRUE,0.875,0,1.642,0,0,
1525,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,5.556,TRUE,5.626,0,8.416,0,0,
1780,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.689,TRUE,0.685,0,1.366,0,0,
2035,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0,0.004,TRUE,0.174,TRUE,0.186,0,0.378,0,0,
2290,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,3.546,TRUE,3.617,0,6.37,0,0,
250,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B|C -> D],[A|B|C -> D],[2; 3; 2; 1],0,0.004,TRUE,76.833,TRUE,76.955,0,156.528,0,0,
2545,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0.004,0,TRUE,0.215,TRUE,0.218,0,0.437,0,0,
2800,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0.004,0,TRUE,3.585,TRUE,3.609,0,6.24,0,0,
3055,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.871,TRUE,0.897,0,1.632,0,0,
3310,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,3.547,TRUE,3.593,0,6.31,0,0,
3565,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0,0.004,TRUE,0.212,TRUE,0.217,0,0.434,0,0,
3820,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0.004,TRUE,2.109,TRUE,2.126,0,3.95,0,0,
4075,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C -> D],[A|B -> C -> D],[1; 1; 2; 2; 1; 1],0,0,TRUE,0.26,TRUE,0.265,0,0.492,0,0,
4330,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[2; 2; 2; 2],0,0,TRUE,4.368,TRUE,4.643,0,7.189,0,0,
4585,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1; 1; 1],0.004,0,TRUE,1.422,TRUE,1.492,0,3.358,0,0,
4840,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0.004,TRUE,0.028,TRUE,0.028,0,0.047,0,0,
505,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|B -> C|D],[A|B -> C|D],[2; 2; 2; 2],0,0,TRUE,5.682,TRUE,5.707,0,8.515,0,0,
5095,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0.004,0.004,TRUE,0.066,TRUE,0.067,0,0.135,0,0,
5350,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0,TRUE,0.031,TRUE,0.03,0,0.049,0,0,
5605,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A|C -> B|D],[A|C -> B|D],[3; 2; 1; 2],0,0,TRUE,23.903,TRUE,24.553,0,47.884,0,0,
5860,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[2; 2; 1; 1; 1; 1],0.004,0,TRUE,1.852,TRUE,1.903,0,3.889,0,0,
6115,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0.004,0.004,TRUE,0.196,TRUE,0.194,0,0.39,0,0,
6370,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0.004,TRUE,0.029,TRUE,0.029,0,0.049,0,0,
6625,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0,0.004,TRUE,0.075,TRUE,0.074,0,0.158,0,0,
6880,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.03,TRUE,0.03,0,0.057,0,0,
7135,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> C -> B|D],[A -> C -> B|D],[2; 1; 1; 1; 2; 1],0,0,TRUE,0.192,TRUE,0.198,0,0.393,0,0,
7390,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 2; 1],0,0.004,TRUE,0.189,TRUE,0.192,0,0.389,0,0,
760,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[B -> A|C -> D],[B -> A|C -> D],[1; 2; 2; 1; 1; 1],0,0,TRUE,0.688,TRUE,0.695,0,1.384,0,0,
7645,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C -> D],[A -> B|C -> D],[1; 2; 1; 1; 2; 1],0,0,TRUE,0.091,TRUE,0.092,0,0.18,0,0,
7900,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0.004,0.004,TRUE,0.029,TRUE,0.028,0,0.051,0,0,
8155,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C|D],[A -> B -> C|D],[2; 1; 1; 1; 1; 2],0,0.004,TRUE,0.076,TRUE,0.079,0,0.153,0,0,
8410,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B -> C -> D],[A -> B -> C -> D],[1; 1; 1; 1; 1; 1; 1; 1],0,0,TRUE,0.032,TRUE,0.031,0,0.05,0,0,
8665,CREATE_DELETE,CREATE_DELETE,DELETE_CREATE,DELETE_CREATE,[A -> B|C|D],[A -> B|C|D],[3; 1; 1; 3],0,0,TRUE,3.695,TRUE,3.666,0,6.62,0,0,
