Topology,Number of resources,Principal op,Principal op percentage,Top changes percentage,Mid op,Top op,Bot op,Target graph layers,State graph layers,Schedule stages,Schedule duration,Schedule trans. red. duration,Check NOT UNSTABLE result,Check NOT UNSTABLE duration,Check global STABLE result,Check global STABLE duration,Check deps STABLE result,Check deps STABLE duration,Check Static #Estables,Check Static duration,,,,,,,
butterfly,10,UPDATE,0.7,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[10; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,UPDATE,0.7,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[7; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,UPDATE,0.7,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 5; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,UPDATE,0.7,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 3; 3],0.012,,,,,,,,0,0,,,,,,,
butterfly,10,UPDATE,0.7,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 3; 3; 1; 2],0.016,,,,FALSE,0.106,,,15,0,,,,,,,
butterfly,10,NOOP,0.4,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 5; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 3; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[1; 1; 2],0.016,,TRUE,0.239,TRUE,0.225,0,0.4,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 2; 5],0.016,,,,FALSE,0.055,,,5,0,,,,,,,
butterfly,10,NOOP,0.4,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 3; 3; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 2; 1; 1; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 5; 1],0.016,,,,FALSE,0.086,,,2,0,,,,,,,
butterfly,10,NOOP,0.4,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 3; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[7; 4],0.016,,,,FALSE,0.125,,,12,0,,,,,,,
butterfly,10,NOOP,0.4,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 4; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 2; 1; 1],0.016,,TRUE,4.989,TRUE,5.028,0,11.81,0,0,,,,,,,
butterfly,10,NOOP,0.4,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 2; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[1; 1; 3; 2; 1; 1],0.016,,TRUE,176.035,TRUE,175.348,0,512.372,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[1; 1; 2; 1; 1],0.016,,TRUE,1.147,TRUE,1.219,0,1.883,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 2; 1],0.016,,TRUE,59.711,TRUE,59.773,0,185.889,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 4; 1; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[1; 1; 1; 1; 1; 1],0.016,,TRUE,0.071,FALSE,0.045,16,0.229,8,0,,,,,,,
butterfly,10,NOOP,0.7,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 2; 1],0.016,,TRUE,196.004,FALSE,0.087,8,290.099,4,0,,,,,,,
butterfly,10,NOOP,0.7,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 2],0.016,,TRUE,1.66,TRUE,1.536,0,1.113,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1],0.016,,TRUE,0.549,TRUE,0.554,0,0.567,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 2],0.016,,TRUE,115.048,TRUE,115.593,0,161.845,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 2; 1; 1],0.016,,TRUE,18.143,TRUE,18.051,0,23.697,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[1; 1; 1; 1; 1],0.016,,TRUE,0.121,TRUE,0.112,0,0.212,0,0,,,,,,,
butterfly,10,NOOP,0.7,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 1; 1],0.016,,TRUE,1.074,FALSE,0.061,12,1.401,6,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 2; 1; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 4; 1; 1; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 2; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 5; 4; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 4; 1; 1; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 4; 3; 1; 2],0.016,,,,FALSE,0.086,,,12,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 4; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[9; 3; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[7; 2; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 1; 1; 5],0.016,,,,FALSE,0.066,,,2,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 4; 1; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.4,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 3; 2; 1; 2],0.016,,,,FALSE,0.103,,,10,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 6; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[9; 1; 6; 3],0.02,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 3; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 1; 5],0.016,,,,FALSE,0.088,,,1,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 4; 1; 1; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 2; 1; 1; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 6; 1],0.016,,,,FALSE,0.104,,,1,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 8; 3],0.016,,,,FALSE,0.131,,,3,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 6; 4],0.016,,,,FALSE,0.099,,,20,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 2; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 4; 4; 1; 5],0.016,,,,FALSE,0.117,,,4,0,,,,,,,
butterfly,10,DELETE_CREATE,0.7,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 3; 3; 1; 2],0.016,,,,FALSE,0.095,,,12,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 5; 3; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 5; 1; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 2; 2; 1; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 5; 3; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 3; 2; 1; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 1; 2; 1; 1; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 5; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[8; 3; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[7; 2; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 2; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 4; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.4,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 3; 1; 2],0.016,,,,FALSE,0.113,,,6,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.2,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 5; 3; 1; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.5,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 4; 3; 1; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.8,CREATE_DELETE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 2; 2; 1; 5],0.02,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.2,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[2; 1; 5; 4; 1; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.5,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 4; 1; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.8,DELETE_CREATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 4; 1; 1; 2],0.02,,,,FALSE,0.126,,,8,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.2,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[6; 4; 1],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.5,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[9; 5; 3],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.8,NOOP,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[7; 2; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.2,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[3; 1; 5; 4; 2],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.5,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[4; 1; 5; 4; 4],0.016,,,,,,,,0,0,,,,,,,
butterfly,10,CREATE_DELETE,0.7,0.8,UPDATE,,,[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[0|1|2|3|4 -> 0 -> 0|1|2|3|4],[5; 1; 2; 2; 5],0.016,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.2,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[4; 1; 7; 1; 1; 2],0.072,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.5,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 1; 7; 4; 1; 2],0.064,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.8,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 1; 3; 2; 1; 6],0.072,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.2,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[3; 1; 7; 2; 1; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.5,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[8; 1; 6; 3; 1; 4],0.072,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.8,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[6; 1; 4; 2; 1; 2],0.072,,,,FALSE,1.267,,,18,0,,,,,,,
butterfly,15,UPDATE,0.4,0.2,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[9; 4],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.5,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[10; 4; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.8,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[10; 2; 4],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.2,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[3; 1; 7; 1; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.5,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[5; 1; 6],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.4,0.8,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 3; 1; 2],0.064,,,,FALSE,1.08,,,8,0,,,,,,,
butterfly,15,UPDATE,0.7,0.2,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[2; 1; 8],0.064,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.5,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 1; 7; 2; 1; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.8,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[8; 1; 4],0.064,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.2,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[3; 1; 7; 2; 1; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.5,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[6; 1; 2; 2; 1; 7],0.072,,,,FALSE,0.631,,,15,0,,,,,,,
butterfly,15,UPDATE,0.7,0.8,DELETE_CREATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[4; 5; 4; 1; 3],0.064,,,,FALSE,0.47,,,35,0,,,,,,,
butterfly,15,UPDATE,0.7,0.2,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[9; 3; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.5,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[8; 2; 1],0.064,,,,FALSE,0.584,,,7,0,,,,,,,
butterfly,15,UPDATE,0.7,0.8,NOOP,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[8; 4; 2],0.068,,,,FALSE,0.819,,,14,0,,,,,,,
butterfly,15,UPDATE,0.7,0.2,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[3; 1; 7; 2; 1],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.5,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 3; 7],0.068,,,,,,,,0,0,,,,,,,
butterfly,15,UPDATE,0.7,0.8,UPDATE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[7; 1; 3; 1],0.064,,,,,,,,0,0,,,,,,,
butterfly,15,NOOP,0.4,0.2,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[3; 1; 7; 4; 1; 1],0.072,,,,,,,,0,0,,,,,,,
butterfly,15,NOOP,0.4,0.5,CREATE_DELETE,,,[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[0|1|2|3|4|5|6 -> 0 -> 0|1|2|3|4|5|6],[5; 1; 5; 2; 1; 2],0.072,,,,,,,,0,0,,,,,,,
